type,domain,referenced_by_pages,url
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5773-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5773-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5774-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5774-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5775-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5775-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5776-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5776-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5777-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5777-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5778-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5778-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5779-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5779-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5780-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5780-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5785-copy-sunfish.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5785-copy-sunfish_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5786-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5786-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5787-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5787-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5788-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5788-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5789-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5789-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5790-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5790-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5794-copy-smallest.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5794-copy-smallest_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5794-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5794-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5795-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5795-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5796-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5796-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5797-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5797-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5797smallest.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5797smallest_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5798-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5798-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5799-copy-smallest-ever.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5799-copy-smallest-ever_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5799-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5799-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5800-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5800-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5801-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5801-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5802-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5802-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5803-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5803-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5804-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5804-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5805-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5805-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5806ces1.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5806ces1_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5806ces2.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5806ces2_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5807ces.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5807ces_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5808ces.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5808ces_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5809ces.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5809ces_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5810-copy.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5810-copy_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5811cc.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5811cc_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5811ces.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5811ces_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5811cesm.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/img-5811cesm_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/leeward-mark-3-boat_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/leeward-mark-opposite-tacks_orig.jpg
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_1.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_11.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_12.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_2.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_3.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_4.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_5.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_6.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_7.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_8.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido14-logo_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/lido_1.png
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/obstruction-1_orig.jpg
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/open-fleet_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/open_1.png
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/overlapped_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/port-stbd_orig.jpg
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/0925221051-film1-resized.jpeg?1711105793
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/20220515-121921-small.jpg?1740160006
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/el-toro-fleet-overall-title-logo_5.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/el-toro-fleet-overall-title-logo_6.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/el-toro-fleet-overall-title-logo_7.png?1621831117
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/fsc-flag-copy-1_7.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/fsc-flag-copy-1_8.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/lido-14-fleet-overall-title-logo_4.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/lido-14-fleet-overall-title-logo_5.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2019-09-14-at-1-33-29-pm.png?1568493253
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2019-09-14-at-1-33-29-pm.png?1568493370
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2019-09-15-at-8-13-21-am.png?1738976318
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2021-05-23-at-9-31-49-pm.png?1621830800
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2021-05-23-at-9-33-29-pm.png?1621830857
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2021-05-23-at-9-37-38-pm.png?1621831091
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2021-08-23-at-7-51-47-pm.png?1629773700
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2021-08-23-at-7-51-59-pm.png?1629773593
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2021-08-23-at-7-52-10-pm.png?1629773576
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/screen-shot-2022-03-19-at-4-58-40-pm.png?1647740442
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/shoreline-lake-header.jpg?1703959627
.gif,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/published/toroshovels-1.gif?1623644780
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/pxl-20250907-175001877_1.jpeg
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_fall_2025_1.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_fall_2025_2a.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_fall_2025_3.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_spring_2025_1.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_spring_2025_2a.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_spring_2025_3.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_summer_2025_1.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_summer_2025_2.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/results_summer_2025_3.pdf
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/rule-15_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/rule-16_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/run_orig.jpg
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/sailboatgif-jpb_1.jpeg
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/sailboatgif-jpb_2.jpeg
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/sailboatgif-jpb_3.jpeg
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/sailboatgif-jpb_4.jpeg
.jpeg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/sailboatgif-jpb_orig.jpeg
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2019-09-14-at-1-31-42-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2019-09-14-at-1-32-48-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2019-09-14-at-1-34-36-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2019-09-14-at-1-36-27-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2019-09-14-at-1-37-02-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2019-09-14-at-1-37-23-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2021-09-27-at-7-48-18-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2022-03-19-at-4-56-59-pm_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2022-03-20-at-9-39-12-am_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screen-shot-2024-03-22-at-4-37-32-am_orig.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/screenshot-2025-02-07-164008_orig.png
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/series_fall_results_2025_2.pdf
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/spring_series_results_2025.pdf
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/start_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/starting-line_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/stevemaulick.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/stevemaulick_orig.jpg
.pdf,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/summer_series_results_2025.pdf
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/tacking_orig.jpg
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/vern-no-bg_1.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/vern-no-bg_2.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/vern-no-bg_3.png
.png,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/vern-no-bg_4.png
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/windard-mark-opposite-tacks_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/windard-mark_orig.jpg
.jpg,www.fremontsailingclub.org,1,https://www.fremontsailingclub.org/uploads/1/2/7/0/127071339/windward-mark_orig.jpg
